"","File_Name","Child_ID","Child_Age","Start_Time","End_Time","Child_C","Child_X","Child_R","Child_L","Child_C_X","Adult_Lyrical_N","Adult_Lyrical_U","Adult_Lyrical_T","Adult_NonLyrical_N","Adult_NonLyrical_U","Adult_NonLyrical_T","Adult_NoMusic_N","Adult_NoMusic_U","Adult_NoMusic_T","Child_C_log","Child_X_log","Child_R_log","Child_L_log","Child_C_X_log","Adult_Lyrical_N_log","Adult_Lyrical_U_log","Adult_Lyrical_T_log","Adult_NonLyrical_N_log","Adult_NonLyrical_U_log","Adult_NonLyrical_T_log","Adult_NoMusic_N_log","Adult_NoMusic_U_log","Adult_NoMusic_T_log","Child_C_count","Child_X_count","Child_R_count","Child_L_count","Child_C_X_count","Adult_Lyrical_N_count","Adult_Lyrical_U_count","Adult_Lyrical_T_count","Adult_NonLyrical_N_count","Adult_NonLyrical_U_count","Adult_NonLyrical_T_count","Adult_NoMusic_N_count","Adult_NoMusic_U_count","Adult_NoMusic_T_count"
"327","0787_000306",787,3,1444,1744,5.988,123.164,0,0,129.152,0,0,0,0,0,0,2.901,0,10.968,1.94419439227181,4.82160327241081,0,0,4.86870299820687,0,0,0,0,0,0,1.36123293052452,0,2.48223642123212,6,142,0,0,148,0,0,0,0,0,0,3,0,16
"328","0787_000306",787,3,11044,11344,1.233,60.177,96.612,0,61.41,0,0,0,0,0,0,12.334,0.825,85.116,0.803345972858021,4.11377130188791,4.58100043668089,0,4.13372551894595,0,0,0,0,0,0,2.59031716419587,0.601579987034455,4.45569522459908,2,66,43,0,68,0,0,0,0,0,0,12,1,65
"329","0787_000306",787,3,41344,41644,10.601,57.801,0,0.325,68.402,0,0,0,0,0,0,27.212,0,0,2.45109130129327,4.07415886156269,0,0.281412459438185,4.23991568554132,0,0,0,0,0,0,3.33974741934593,0,0,7,76,0,1,83,0,0,0,0,0,0,26,0,0
"330","0787_000605",787,6,724,1024,4.552,45.701,0,0,50.253,0,0,0,0,0,0,0,2.234,5.288,1.7141582232045,3.84376557772182,0,0,3.93677415289068,0,0,0,0,0,0,0,1.17371976115492,1.83864305512691,4,92,0,0,96,0,0,0,0,0,0,0,3,7
"331","0787_000605",787,6,3124,3424,13.088,44.812,0,0,57.9,0,0,0,0,0,0,0,0,0,2.6453233711939,3.82454606553547,0,0,4.07584109065754,0,0,0,0,0,0,0,0,0,7,47,0,0,54,0,0,0,0,0,0,0,0,0
"332","0787_000605",787,6,39424,39724,29.415,31.437,0,0.582,60.852,0,0,0,0,0,0,103.581,0,2.154,3.41493590777267,3.47929974654912,0,0.458689869345462,4.12474443461318,0,0,0,0,0,0,4.64996189077202,0,1.14867148854085,15,42,0,1,57,0,0,0,0,0,0,53,0,2
"333","0787_000906",787,9,1152,1452,0.425,24.185,20.534,0,24.61,1.05,2.301,40.831,0,0,0,56.101,0,43.711,0.354171813720614,3.22624857919761,3.06963308139353,0,3.24298290021143,0.717839793150317,1.19422545287106,3.73363769145571,0,0,0,4.04482162964346,0,3.80021955635676,1,36,9,0,37,1,1,16,0,0,0,51,0,35
"334","0787_000906",787,9,5952,6252,45.673,44.534,0,0,90.207,0,0,0,0,0,0,57.489,0,19.794,3.84316583901856,3.81845929964983,0,0,4.51313164852078,0,0,0,0,0,0,4.06883870236913,0,3.03466448355578,35,45,0,0,80,0,0,0,0,0,0,44,0,16
"335","0787_000906",787,9,28152,28452,16.134,39.133,6.184,43.206,55.267,0,0,0,0,0,0,2.645,0,2.844,2.84106479354185,3.69219893852428,1.9718563309999,3.78886052647725,4.03010821764682,0,0,0,0,0,0,1.29335636546062,0,1.34651349110805,15,74,4,37,89,0,0,0,0,0,0,3,0,2
"336","0787_010604",787,18,25425,25725,63.154,22.716,0,6.653,85.87,0,0,0,0,0,0,5.363,0,37.601,4.16128644297587,3.16614992584512,0,2.03509772782778,4.46441274827183,0,0,0,0,0,0,1.85049996425066,0,3.65327818287096,56,33,0,6,89,0,0,0,0,0,0,4,0,45
"337","0787_010604",787,18,26925,27225,33.29,46.985,0,1.5,80.275,0,0,0,0,0,0,20.45,0.67,84.7,3.53485376647483,3.87088846206959,0,0.916290731874155,4.39783846618997,0,0,0,0,0,0,3.06572464537403,0.512823626428664,4.45085282560373,26,60,0,2,86,0,0,0,0,0,0,17,3,64
"338","0787_010604",787,18,37125,37425,5.81,58.183,12.463,0,63.993,0,0,0,0,0,0,16.983,1.627,16.221,1.91839212016142,4.08063433848885,2.5999451819971,0,4.17427957178871,0,0,0,0,0,0,2.88942686718306,0.965842510703403,2.84612956932276,7,100,7,0,107,0,0,0,0,0,0,14,1,17
"339","0804_000309",804,3,6,306,4.206,28.932,0,3.35,33.138,0,0,0,0,0,0,18.73,0.578,93.678,1.64981180657237,3.39892814221811,0,1.47017584510059,3.53041113334214,0,0,0,0,0,0,2.98214032003452,0.456158222423682,4.55048166063729,7,46,0,2,53,0,0,0,0,0,0,16,1,84
"340","0804_000309",804,3,11106,11406,1.346,39.989,0.34,0,41.335,0,0,0,0,0,0,13.671,0,41.34,0.852711750231284,3.71330373802446,0.29266961396282,0,3.74561416709424,0,0,0,0,0,0,2.68587275615751,0,3.74573226570672,2,47,1,0,49,0,0,0,0,0,0,6,0,27
"341","0804_000309",804,3,16206,16506,0,71.056,15.143,0,71.056,0,0,0,0,0,40.503,2.268,0.218,168.189,0,4.27744359448144,2.78148651917539,0,4.27744359448144,0,0,0,0,0,3.72576571378054,1.18417817699776,0.197210169287705,5.13101643323843,0,88,6,0,88,0,0,0,0,0,11,1,1,129
"342","0804_000602",804,6,736,1036,15.186,72.783,0,0.623,87.969,0,0,1.837,0,0,0,0.83,0,81.977,2.78414667107351,4.30112835276774,0,0.484276288532454,4.48828799444978,0,0,1.04274715582671,0,0,0,0.60431596685333,0,4.41856346096123,12,71,0,1,83,0,0,1,0,0,0,1,0,60
"343","0804_000602",804,6,17688,17988,6.238,32.349,0,0,38.587,0,0,0,0,0,0,0.958,0.634,13.129,1.97934492514155,3.50702778690458,0,0,3.67850078153555,0,0,0,0,0,0,0.671923544108319,0.491030996437811,2.64822942278367,8,56,0,0,64,0,0,0,0,0,0,2,1,10
"344","0804_000602",804,6,18072,18372,2.354,21.391,0,0,23.745,0,0,0,0,0,0,0,1.46,0.796,1.21015366340102,3.1086590924092,0,0,3.20862344840385,0,0,0,0,0,0,0,0.900161349944271,0.585561969880008,3,34,0,0,37,0,0,0,0,0,0,0,1,1
"345","0804_000901a",804,9,7461,7761,3.349,18.824,20.71,0.643,22.173,0,0,0,0,0,0,28.191,0.91,14.417,1.4699459336155,2.98689332488679,3.0777729838902,0.496523839055131,3.14298780783574,0,0,0,0,0,0,3.37386044258686,0.647103242058539,2.7354707966782,2,32,14,1,34,0,0,0,0,0,0,28,1,14
"346","0804_000901a",804,9,11361,11661,9.602,82.689,22.368,0,92.291,0,0,0,0,0,0,24.241,1.279,46.003,2.36104266256561,4.42710754711451,3.15136756508544,0,4.53572364017793,0,0,0,0,0,0,3.22846965653952,0.823736750263547,3.85021142946026,7,66,8,0,73,0,0,0,0,0,0,20,2,35
"347","0804_000901b",804,9,4956,5256,3.75,78.2600000000001,0,0.78,82.0100000000001,0,0,0,0,0,0,0,6.64,17.38,1.55814461804655,4.37273358776229,0,0.576613364303994,4.41896108246694,0,0,0,0,0,0,0,2.03339760317843,2.91126311692754,3,75,0,1,78,0,0,0,0,0,0,0,5,16
"348","0804_010602",804,18,12244,12544,21.827,23.594,0,0,45.421,0,0,0,0,0,0,18.089,0,24.255,3.1279440458625,3.20250251075026,0,0,3.83775194305286,0,0,0,0,0,0,2.94911225291876,0,3.22902415592002,27,32,0,0,59,0,0,0,0,0,0,18,0,28
"349","0804_010602",804,18,23644,23944,9.01,17.832,0,16.376,26.842,0,0,0,0,0,1.71,11.225,0.503,57.512,2.30358459332713,2.93555755051792,0,2.85508994375152,3.32654567196638,0,0,0,0,0,0.99694863489161,2.50348303536094,0.407463110770838,4.06923186140703,12,27,0,12,39,0,0,0,0,0,1,11,1,58
"350","0804_010602",804,18,35944,36244,8.894,61.68,13.277,0,70.574,0,0,0,0,0,0,27.315,0.71,34.07,2.29192851280552,4.13804241748782,2.65864985080708,0,4.27073187952786,0,0,0,0,0,0,3.34339169956577,0.536493370514568,3.55734606415209,7,84,6,0,91,0,0,0,0,0,0,25,2,28
"351","0833_000307",833,3,22161,22461,0,93.465,89.176,0,93.465,0,0,11.388,0,0,0,32.467,0,63.713,0,4.54822939552528,4.50176331627621,0,4.54822939552528,0,0,2.51672826211096,0,0,0,3.51055987869928,0,4.16996210868069,0,113,47,0,113,0,0,7,0,0,0,20,0,40
"352","0833_000307",833,3,24561,24861,0.526,92.034,0,0,92.56,0,0,0,0,0,0,26.549,0,6.318,0.422649932862265,4.53296501773885,0,0,4.53860294171598,0,0,0,0,0,0,3.31596623729949,0,1.99033706659701,1,136,0,0,137,0,0,0,0,0,0,20,0,8
"353","0833_000307",833,3,26361,26661,7.38,110.218,0,0,117.598,0,0,0,0,0,0,0,0,30.224,2.12584791449399,4.71149223922046,0,0,4.77573962301503,0,0,0,0,0,0,0,0,3.44118702987831,6,113,0,0,119,0,0,0,0,0,0,0,0,29
"354","0833_000613",833,6,7503,7803,1.016,73.453,0,0,74.469,0,0,0,0,0,0,34.309,0,36.627,0.701115350209122,4.31016805381851,0,0,4.32372197591086,0,0,0,0,0,0,3.56413788895019,0,3.62772187780248,2,95,0,0,97,0,0,0,0,0,0,41,0,31
"355","0833_000613",833,6,20703,21003,17.676,85.307,4.456,0,102.983,0,0,0,0,0,0,0,0,12.271,2.92723927710869,4.45791070719856,1.69671592054116,0,4.64422742424162,0,0,0,0,0,0,0,0,2.58558120345511,15,100,2,0,115,0,0,0,0,0,0,0,0,15
"356","0833_000613",833,6,33603,33903,29.396,80.738,0,0,110.134,0,0,0,0,0,0,0,0,9.012,3.41431102080754,4.40351901001198,0,0,4.71073668043083,0,0,0,0,0,0,0,0,2.30378437356953,17,109,0,0,126,0,0,0,0,0,0,0,0,3
"357","0833_00910",833,91,6669,6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","0833_00910",833,91,33369,33669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","0833_00910",833,91,37569,37869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","0833_010606",833,18,15086,15386,28.802,28.918,0,0,57.72,0,0,0,0,0,0,0,0,17.148,3.39457550535327,3.39846030595227,0,0,4.07278038430626,0,0,0,0,0,0,0,0,2.89856036180172,39,51,0,0,90,0,0,0,0,0,0,0,0,15
"361","0833_010606",833,18,19586,19886,64.188,20.01,0,0,84.198,0,0,0,0,0,0,0,0,5.594,4.17727540291374,3.04499851485691,0,0,4.44497795938134,0,0,0,0,0,0,0,0,1.88616014464954,68,35,0,0,103,0,0,0,0,0,0,0,0,6
"362","0833_010606",833,18,27086,27386,15.313,16.863,25.563,1.657,32.176,0,0,0,0,0,7.407,0,0,103.751,2.79196233595417,2.88273153446675,3.27951927003689,0.977197666777676,3.50182672294408,0,0,0,0,0,2.12906469215316,0,0,4.65158610529606,23,34,12,2,57,0,0,0,0,0,3,0,0,86
"363","0840_000903",840,9,10123,10423,0.309,23.502,3.148,3.22,23.811,0,0,0,0,0,0,144.358,0,0,0.269263486927763,3.19875474687198,1.42262629036728,1.43983512804792,3.21128710321952,0,0,0,0,0,0,4.97919966504995,0,0,1,25,2,4,26,0,0,0,0,0,0,114,0,0
"364","0848_000307",848,3,1560,1860,0,12.371,0,0,12.371,0,0,0,0,0,0,47.292,1.487,0.89,0,2.59308818263253,0,0,2.59308818263253,0,0,0,0,0,0,3.87726591547014,0.911077164821268,0.636576829071551,0,14,0,0,14,0,0,0,0,0,0,30,3,1
"365","0848_000307",848,3,26760,27060,0,65.663,0,0,65.663,0,0,0,0,0,0,28.415,0.839,18.318,0,4.19965007636737,0,0,4.19965007636737,0,0,0,0,0,0,3.38150474831642,0.609221945622184,2.9610373037571,0,140,0,0,140,0,0,0,0,0,0,17,1,16
"366","0848_000307",848,3,37860,38160,0,2.161,30.656,0,2.161,0,0,0,0,0,0,0,1.277,16.786,0,1.15088843323348,3.45492770408312,0,1.15088843323348,0,0,0,0,0,0,0,0.822858787081603,2.87841163097745,0,5,8,0,5,0,0,0,0,0,0,0,1,11
"367","0848_000600",848,6,499,799,0,9.119,0,0,9.119,0,0,0,0,0,0,38.042,0,0,0,2.31441484474762,0,0,2.31441484474762,0,0,0,0,0,0,3.6646379897409,0,0,0,28,0,0,28,0,0,0,0,0,0,25,0,0
"368","0848_000600",848,6,19399,19699,0,61.225,3.742,18.829,61.225,0,0,0,0,0,0,29.823,0,77.595,0,4.13075684825366,1.55645898764321,2.98714551261667,4.13075684825366,0,0,0,0,0,0,3.42826116454481,0,4.3643080841802,0,89,3,17,89,0,0,0,0,0,0,25,0,66
"369","0848_000600",848,6,39799,40099,4.844,44.739,18.176,0,49.583,0,0,0,0,0,0,39.655,1.61,4.65,1.76541549388845,3.82295132565341,2.95365949713208,0,3.92361555146395,0,0,0,0,0,0,3.7051218296598,0.959350221334602,1.73165554515835,4,49,8,0,53,0,0,0,0,0,0,27,2,3
"370","0848_000907",848,9,8597,8897,2.635,35.33,31.054,0,37.965,0,0,0,0,0,0,38.373,0.41,14.367,1.29060911098548,3.59264384623311,3.46742198057138,0,3.66266380729552,0,0,0,0,0,0,3.67308030220496,0.343589704390077,2.7322223530732,2,51,10,0,53,0,0,0,0,0,0,21,1,9
"371","0848_000907",848,9,23597,23897,15.788,32.824,0,0,48.612,0,0,0,0,0,0,19.81,0,0,2.82066434547134,3.52117060968783,0,0,3.90423273995308,0,0,0,0,0,0,3.03543364040554,0,0,15,34,0,0,49,0,0,0,0,0,0,19,0,0
"372","0848_000907",848,9,32297,32597,3.564,26.549,0,0,30.113,0,0,0,0,0,0,10.28,0.65,4.12,1.51819943199983,3.3159662372995,0,0,3.43762573827571,0,0,0,0,0,0,2.42303124606991,0.500775287912489,1.63315443905142,5,44,0,0,49,0,0,0,0,0,0,4,2,3
"373","0848_010606",848,18,297,597,10.318,38.365,6.423,0,48.683,0,0,0,0,0,0,2.627,1.114,40.076,2.42639437872033,3.67287709663643,2.00458328813541,0,3.90566282227546,0,0,0,0,0,0,1.28840586030077,0.748581887448046,3.71542400933605,11,82,7,0,93,0,0,0,0,0,0,2,3,38
"374","0848_010606",848,18,29097,29397,10.384,48.592,25.329,12.331,58.976,0,0,0,0,0,0,71.054,0,33.957,2.43220886078755,3.90382953039962,3.2706709932959,2.59009215013154,4.09394448220076,0,0,0,0,0,0,4.2774158379066,0,3.55411873474826,11,73,15,11,84,0,0,0,0,0,0,29,0,29
"375","0848_010606",848,18,32097,32397,7.789,58.925,54.555,0,66.714,0,0,0,0,0,0,0,0.4,90.081,2.17350093958251,4.09309378032045,4.01737352103597,0,4.21529295322158,0,0,0,0,0,0,0,0.336472236621213,4.51174922049407,14,106,35,0,120,0,0,0,0,0,0,0,1,95
"376","0919_000302",919,3,2241,2541,13.725,29.664,0,0,43.389,0,0,0,0,0,0,42.52,2.3,38.108,2.68954672953765,3.42308932807825,0,0,3.79299169099589,0,0,0,0,0,0,3.77322060254769,1.19392246847243,3.66632704964342,18,48,0,0,66,0,0,0,0,0,0,33,1,32
"377","0919_000302",919,3,7341,7641,10.167,39.126,0,0.468,49.293,0,0,0,0,0,0,56.401,1.674,27.522,2.41296300046365,3.69202450325801,0,0.383900930192324,3.91786590241141,0,0,0,0,0,0,4.05006172477655,0.983575478679751,3.35067571931457,10,68,0,1,78,0,0,0,0,0,0,55,1,30
"378","0919_000302",919,3,11541,11841,1.49,56.704,0,0,58.194,0,0,0,0,0,0,3.162,0,9.797,0.912282710476616,4.05532649520137,0,0,4.08082018540221,0,0,0,0,0,0,1.42599572797144,0,2.379268317765,2,89,0,0,91,0,0,0,0,0,0,3,0,9
"379","0919_000601",919,6,12989,13289,1.858,50.736,23.754,0,52.594,0,0,0,0,0,0,0.626,3.095,25.748,1.05012207950768,3.94615386414429,3.20898709211783,0,3.98143712151247,0,0,0,0,0,0,0.486123011125619,1.40976671730503,3.28645970419173,2,87,14,0,89,0,0,0,0,0,0,1,2,22
"380","0919_000601",919,6,14789,15089,0,82.535,0,0,82.535,0,0,0,0,0,0,0,0,0,0,4.42526570570974,0,0,4.42526570570974,0,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,0,0,0,0,0,0,0
"381","0919_000601",919,6,34589,34889,3.316,31.845,3.753,0,35.161,0,0,0,0,0,0,89.086,0,18.023,1.46232904739589,3.49179952634444,1.55877599763187,0,3.58798119000884,0,0,0,0,0,0,4.50076476963324,0,2.945648773386,2,46,2,0,48,0,0,0,0,0,0,61,0,17
"382","0919_000900",919,9,6618,6918,2.953,52.409,0,0,55.362,0,0,0,0,0,0,42.178,0.674,77.395,1.37447478431455,3.97797927109084,0,0,4.03179517256126,0,0,0,0,0,0,3.76533110627427,0.515215972067284,4.36176014981241,3,58,0,0,61,0,0,0,0,0,0,29,1,69
"383","0919_000900",919,9,9318,9618,0.374,7.974,0,0,8.348,1.494,0,0,0,0,0,41.34,0.879,13.728,0.317726193800158,2.19433150755379,0,0,2.23516241667661,0.913887847257845,0,0,0,0,0,3.74573226570672,0.630739720431328,2.68975044393078,1,18,0,0,19,1,0,0,0,0,0,37,2,19
"384","0919_000900",919,9,35418,35718,19.722,46.139,0,0.563,65.861,0,0,0,0,0,0,3.081,0.968,34.403,3.03119593782956,3.8531006838761,0,0.44660705143934,4.20261583750589,0,0,0,0,0,0,1.40634205642367,0.677017798630062,3.56679656231172,18,49,0,1,67,0,0,0,0,0,0,5,1,32
"385","0919_010530",919,18,7979,8279,21.861,39.467,0,6.338,61.328,0,0,0,0,0,9.689,13.712,0.742,43.792,3.12943240194183,3.70048682715565,0,1.99306632593309,4.13241076302856,0,0,0,0,0,2.36921517529181,2.68866348730202,0.555033878430311,3.80202955204659,25,57,0,5,82,0,0,0,0,0,2,6,1,45
"386","0919_010530",919,18,20879,21179,9.457,55.415,15.932,0,64.872,0,0,0,0.901,0,0,18.182,0.802,9.605,2.34727161061645,4.03273508059041,2.82920532265868,0,4.18771346502755,0,0,0,0.642380063506292,0,0,2.95397233930576,0.588897159186146,2.36132558801665,9,36,4,0,45,0,0,0,1,0,0,10,1,10
"387","0919_010530",919,18,30779,31079,3.015,54.149,0,1.426,57.164,0,0,0,0,0,0,20.526,0,4.385,1.39003734739873,4.01003861316884,0,0.886243810521858,4.06326660665124,0,0,0,0,0,0,3.06926150684211,0,1.68361731060835,2,86,0,2,88,0,0,0,0,0,0,16,0,4
"388","0932_000301",932,3,2816,3116,0,14.725,0,0,14.725,0,0,0,0,0,0,1.354,0,107.148,0,2.7552518025865,0,0,2.7552518025865,0,0,0,0,0,0,0.856116008838085,0,4.68350065939405,0,28,0,0,28,0,0,0,0,0,0,2,0,72
"389","0932_000301",932,3,12310,12610,2.926,34.815,0,0,37.741,0,0,0,0,0,0,36.521,0,1.99,1.36762109585427,3.57836680006641,0,0,3.65689847075876,0,0,0,0,0,0,3.62490077623488,0,1.0952733874026,3,49,0,0,52,0,0,0,0,0,0,30,0,3
"390","0938_000304",938,3,3226,3526,4.96,6.353,0.627,0,11.313,0,0,22.831,0,0,10.646,3.439,0,37.402,1.78507048107726,1.99510839321409,0.486737828236901,0,2.51065561481073,0,0,3.17098725414123,0,0,2.45496277341493,1.4904291258519,0,3.64810954157072,14,12,1,0,26,0,0,23,0,0,7,5,0,39
"391","0938_000304",938,3,5626,5926,0,19.69,25.38,0,19.69,0,0,128.709,0,0,0,0,0,2.359,0,3.02965049175745,3.27260614728917,0,3.02965049175745,0,0,4.86529347981704,0,0,0,0,0,1.21164331063016,0,32,24,0,32,0,0,54,0,0,0,0,0,3
"392","0938_000304",938,3,27826,28126,0,34.958,0,0,34.958,0,0,0,0,0,0,0,0,0,0,3.5823515907041,0,0,3.5823515907041,0,0,0,0,0,0,0,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0
"393","0938_000604",938,6,12909,13209,0,47.004,0,2.532,47.004,0,0,0,0,0,0,24.744,2.494,37.208,0,3.87128434076919,0,1.26186428274171,3.87128434076919,0,0,0,0,0,0,3.24820159025003,1.25104721171186,3.64304491777014,0,65,0,3,65,0,0,0,0,0,0,26,2,37
"394","0938_000604",938,6,24609,24909,0.995,26.894,17.105,0,27.889,0,0,0,0,0,0,0.59,0,63.173,0.690644050341827,3.3284116119365,2.8961881432176,0,3.36346089982576,0,0,0,0,0,0,0.46373401623214,0,4.16158256148778,1,30,11,0,31,0,0,0,0,0,0,1,0,68
"395","0938_000604",938,6,33309,33609,0,42.981,0,0,42.981,0,0,0,0,0,71.936,52.796,0,27.898,0,3.78375772247612,0,0,3.78375772247612,0,0,0,0,0,4.2895823442826,3.9851991149613,0,3.36377238857142,0,54,0,0,54,0,0,0,0,0,43,48,0,32
"396","0938_000904",938,9,24521,24821,3.89,6.36,3.86,0.6,10.25,6.37,0,4.69,0,0,13.35,103.67,0,24.64,1.58719230348678,1.99605993274079,1.5810384379124,0.470003629245736,2.42036812865043,1.99741770620125,0,1.73871024813824,0,0,2.66374994220563,4.65081254386679,0,3.24415363205247,5,7,3,1,12,3,0,3,0,0,8,101,0,22
"397","0938_000904",938,9,29321,29621,0.907,75.918,0,0,76.825,0,0,0,0,0,0,81.226,1.143,10.171,0.645531326618282,4.3427399193425,0,0,4.35446271632767,0,0,0,0,0,0,4.40947155375246,0.76220671649144,2.41332113458871,1,61,0,0,62,0,0,0,0,0,0,54,2,10
"398","0938_000904",938,9,38921,39221,0,76.472,0.727,0,76.472,0,0,0,0,0,0,24.677,0,16.517,0,4.34991658075565,0.546385799164541,0,4.34991658075565,0,0,0,0,0,0,3.24559564956758,0,2.86317183796951,0,61,1,0,61,0,0,0,0,0,0,19,0,14
"399","0938_010603a",938,18,13397,13697,15.505,55.673,0,0.841,71.178,0,0,44.209,0,0,42.819,9.972,0,61.918,2.80366336530516,4.03729790684283,0,0.610308902250941,4.27913529032424,0,0,3.81129618206166,0,0,3.78006751327708,2.39534657307536,0,4.14183229128946,20,47,0,1,67,0,0,20,0,0,29,10,0,63
"400","0938_010603a",938,18,15197,15497,35.322,23.88,0,0,59.202,0,0,0,0,0,0,1.626,0,83.334,3.59242361829631,3.21406426787098,0,0,4.09770557435428,0,0,0,0,0,0,0.965461775880605,0,4.4347851051665,35,31,0,0,66,0,0,0,0,0,0,2,0,68
"401","0938_010603b",938,18,12600,12900,30.311,1.574,0,0,31.885,0,0,10.051,0,0,0,5.518,0.225,24.401,3.44396947350602,0.945461109173935,0,0,3.49301662675331,0,0,2.40252092160665,0,0,0,1.87456758041537,0.20294084399669,3.23478854332825,18,5,0,0,23,0,0,3,0,0,0,2,1,21
"402","0955_000301",955,3,4832,5132,12.548,21.082,11.82,0,33.63,0,0,0,0,0,0,0.475,0,0,2.60623893495553,3.09476279701695,2.55100645149252,0,3.54472035841433,0,0,0,0,0,0,0.388657989791783,0,0,14,26,13,0,40,0,0,0,0,0,0,1,0,0
"403","0955_000301",955,3,6932,7232,1.435,152.877,4.725,0,154.312,0,0,0,0,0,0,22.286,0,0,0.889946756534553,5.03615358198311,1.7448425494403,0,5.04543599696987,0,0,0,0,0,0,3.14785232161482,0,0,1,172,2,0,173,0,0,0,0,0,0,19,0,0
"404","0955_000301",955,3,13832,14132,0,59.522,10.599,0,59.522,0,0,0,0,0,0,0,0,0,0,4.10300693530075,2.45091888749974,0,4.10300693530075,0,0,0,0,0,0,0,0,0,0,66,6,0,66,0,0,0,0,0,0,0,0,0
"405","0955_000609",955,6,11087,11387,3.15,16.219,1.15,0.778,19.369,0,0,0,0,0,0,0,2.511,131.274,1.42310833424261,2.84601342530405,0.765467842139571,0.575489137091713,3.014014137232,0,0,0,0,0,0,0,1.2559008971863,4.88487552875406,2,24,1,1,26,0,0,0,0,0,0,0,2,62
"406","0955_000609",955,6,15587,15887,26.422,38.949,19.181,0,65.371,0,0,7.866,0,0,0,0,0,32.019,3.31134561093446,3.68760364060988,3.00474156771158,0,4.19526021409269,0,0,2.18222373632286,0,0,0,0,0,3.49708315335744,12,56,4,0,68,0,0,6,0,0,0,0,0,27
"407","0955_000609",955,6,35387,35687,0,130.187,11.587,0,130.187,0,0,0,0,0,0,6.437,0,0,0,4.87662378623486,2.53266453530937,0,4.87662378623486,0,0,0,0,0,0,2.00646754172116,0,0,0,94,7,0,94,0,0,0,0,0,0,9,0,0
"408","0955_010601",955,18,21233,21533,33.087,88.43,33.419,0,121.517,0,0,0,0,0,0,0,0,0,3.52891607993065,4.49345619635809,3.53860873748512,0,4.80824979586656,0,0,0,0,0,0,0,0,0,18,59,11,0,77,0,0,0,0,0,0,0,0,0
"409","0955_010601",955,18,32333,32633,17.8,25.291,3.058,21.752,43.091,0,0,0,0,0,0,19.707,0,72.572,2.9338568698359,3.26922667529492,1.40069024140362,3.12465305362083,3.78625567999266,0,0,0,0,0,0,3.03047180735789,0,4.29826451856855,24,62,6,19,86,0,0,0,0,0,0,26,0,101
"410","0955_010601",955,18,35333,35633,13.351,29.414,0,3.584,42.765,0,0,0,0,0,0,0,0,0,2.66381962618879,3.41490302871827,0,1.52257197941244,3.7788344111844,0,0,0,0,0,0,0,0,0,16,36,0,4,52,0,0,0,0,0,0,0,0,0
"411","0969_000304",969,3,2371,2671,0,4.787,0,0,4.787,0,0,0,0,0,0,14.294,1.011,3.778,0,1.7556140225917,0,0,1.7556140225917,0,0,0,0,0,0,2.72746059462203,0.698632110790515,1.56402204890362,0,11,0,0,11,0,0,0,0,0,0,16,1,3
"412","0969_000304",969,3,12571,12871,10.305,4.723,0,0,15.028,0,0,0,0,0,0,212.132,0.716,1.317,2.42524510572993,1.74449314342697,0,0,2.7743371927739,0,0,0,0,0,0,5.36191169207319,0.539996001065771,0.840273245450239,4,4,0,0,8,0,0,0,0,0,0,55,1,1
"413","0969_000304",969,3,25150,25450,0,3.786,10.529,0,3.786,0,0,0,0,0,0,11.771,0.786,13.671,0,1.56569498948618,2.44486560025082,0,1.56569498948618,0,0,0,0,0,0,2.54717697551412,0.579978482454307,2.68587275615751,0,8,3,0,8,0,0,0,0,0,0,13,1,14
"414","0969_000602",969,6,1613,1913,0,60.74,11.45,0,60.74,0,0,0,0,0,0,0,1.61,0,0,4.12293201907401,2.52172062291072,0,4.12293201907401,0,0,0,0,0,0,0,0.959350221334602,0,0,46,5,0,46,0,0,0,0,0,0,0,2,0
"415","0969_000602",969,6,26813,27113,8.895,71.36,0,0.455,80.255,0,0,0,0,0,0,23.08,0,0,2.29202957905453,4.28165366052709,0,0.375005900623456,4.39759235777797,0,0,0,0,0,0,3.18138162044062,0,0,10,80,0,1,90,0,0,0,0,0,0,17,0,0
"416","0969_000602",969,6,29813,30113,14.772,116.748,0,1.521,131.52,0,0,0,0,0,0,2.59,0,16.536,2.75823621601538,4.76854674761427,0,0.924655648205783,4.8867335774317,0,0,0,0,0,0,1.27815220250019,0,2.86425591076561,14,116,0,2,130,0,0,0,0,0,0,2,0,21
"417","0969_000905",969,9,3477,3777,0,14.245,0,0,14.245,0,0,0,0,0,0,4.643,0.956,31.147,0,2.72425158044022,0,0,2.72425158044022,0,0,0,0,0,0,1.730415838987,0.670901571612626,3.47031913373254,0,33,0,0,33,0,0,0,0,0,0,5,1,30
